frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0.0,292.3821716,223.6290131,133.17971799999998,195.33793640000002,0.999604762,290.5853876,290.2025185,292.4055413000001,296.3653615,303.124573,313.537107,326.05778829999997,340.4731821000001,356.7437994,373.39568439999994,388.6392909,403.28919060000004,415.0308692,422.8356652,427.31773539999995,429.9344772,430.6659108,303.78689860000014,312.53021980000005,323.3121772,333.37352089999996,342.61282689999996,369.8500162,380.6171568,391.8649497,403.06084560000005,411.99131239999997,354.8625793,354.2662863,353.641017,353.251127,339.1311904,346.0292035,353.6456521,361.6749834,369.0943518,312.89199249999996,321.2247269,329.98198439999993,337.46506769999996,329.3599923,320.5634713,372.62910889999995,380.6289795,389.537154,398.214047,389.6069866,380.7539623,331.0676528,337.3521858,346.0193385,352.6121638,359.8497005,369.4105706,376.9336755,369.5401789,360.5513279,352.6946684,345.1754069,337.180584,334.6346729,346.0066233,352.7858769,360.12580660000015,372.97277330000003,359.88649289999995,352.5910086,345.677886,293.6948125,314.0981642,335.0859814,355.61249260000005,374.28690869999997,391.0604802,405.0430403,415.3689216,418.4298111,415.45563419999996,405.4717667,392.4664315,376.72479369999996,358.5772939,338.6718967,318.4178066,298.3116778,287.4582948000001,282.70232089999996,282.88017,285.8473991,290.3243353000001,290.5301434,286.76029489999996,284.64229460000007,285.5936573,290.7411047,304.6114163000001,316.9042083,328.709477,340.7657142,351.7621116,354.1519189,355.89805110000015,355.13120699999996,353.4455317,303.7598412,301.2967514,301.7716794,306.85911600000014,308.5690461000001,308.0418131,308.3644423,303.9797079,304.54689039999994,307.8837421,311.28857430000005,311.0017586,378.8998827,371.44647610000004,367.242009,369.641595,367.8777767,373.54412260000004,381.9596974,390.37579039999997,394.9644472,395.37003680000004,394.0308857,388.3480053,378.7770878,376.4933777,377.7112982,377.3500533,381.8742707,382.3901895,382.9041603,381.58581410000005,0.46041024799999997,0.2367254,0.5232151620000001,0.19306190899999998,0.062214693,0.274023629,0.08814404199999999,0.269973536,0.405834415,0.021211246,0.177599665,0.23164933899999998,0.39712582799999996,0.08889946,0.236796215,0.211968766,0.614021503,0.45877026,0.072927774,0.040051735,0.012845199,0.002839204,0.000899673,0.008879878,0.132057592,0.175025165,0.667453289,C:\Users\sukri\Desktop\input\img\001.png
0.0,304.1055908,231.71298219999997,130.17953490000002,179.09198,0.999790967,307.8222686000001,303.27689780000014,300.677306,299.6961926,301.9892374,309.1951763,320.03758660000005,334.1051206,351.1959091,368.73021669999997,384.53540360000005,399.1146643,411.4216326,420.6611841,427.7204129,433.09450319999996,436.49115070000005,329.67786789999997,339.464388,350.3479357,360.1947185,368.74434249999996,395.4370543,405.36758580000003,415.3792974,424.4099237,430.2937124,378.55462939999995,376.5205992,374.81821410000003,373.14419289999995,354.83656,361.4942822,369.0694323,376.9466564,384.0179663,335.93150299999996,345.2149244,353.4786964,359.3096455,351.298954,342.9912418,392.8678161,401.3400267,409.308266,415.6256075,407.54001980000004,399.7356284,338.8378606,348.6903329,359.16166860000016,364.8137643,371.5398227,379.0725159,384.28781150000003,376.2681036,367.5075471,360.05951039999997,352.92423439999993,345.1686915,342.1077409,356.8719143,363.16270739999993,369.9149587,381.1070327,369.34642230000003,362.50275350000004,356.1690122,280.61308060000005,299.3749216,319.2594825000001,339.49757189999997,358.8118418,376.97918530000004,392.9485477,405.97234269999996,412.7097149,412.9986316,405.7420628,394.94045780000016,381.4612497,365.5874692,348.49418210000016,330.9901381,313.6420907,278.04436410000005,274.7538682,275.9646766,280.426687,286.08507589999994,293.6910183,292.3312784,292.3290559,295.00928849999997,301.3809762,304.1052378,315.1295055,325.65911289999997,336.55573839999994,344.9316278,348.5909337,351.7206557,352.4361256,351.86634,294.7130539,293.5075655,295.59024280000006,302.3212329,301.9548325,299.7865675,310.77284199999997,307.9193847,309.8850505,314.9055,316.22024700000014,314.3141397,366.81932830000005,362.930594,361.4437314,364.8107798,364.3684024,370.4292805,378.1163608,383.4813272,385.7363729,384.8746667,382.3379567,375.8066461,367.567083,370.4905001,372.8180885,373.6470045,377.5154976,374.6290817,373.83320860000003,371.4411721,0.300156888,0.213917026,0.35781110200000005,0.326326514,0.040324599999999995,0.343205534,0.03363382,0.345723964,0.407608125,0.039898014,0.44317345,0.272796088,0.297735142,0.053752917000000004,0.577519473,0.548023752,0.53040849,0.408953024,0.10614313199999999,0.018229347,0.022154594,0.027277527000000003,0.022620907000000003,0.066645198,0.267352045,0.222430348,0.371519417,C:\Users\sukri\Desktop\input\img\001.png
0.0,297.9255371000001,228.6259155,129.3957825,185.1949768,0.9997335079999999,300.99250689999997,296.9429563,294.972725,294.7637894,298.0037615,305.7605064,316.7050157,330.5679343000001,347.07455719999996,364.1413577,379.7516267,394.452873,407.07735710000003,416.5468731,423.6546891,429.0159636,432.2221746,321.71548989999997,331.6940916000001,342.99485219999997,353.2943878,362.30545,388.9496131,399.13808489999997,409.38288589999996,418.8275661,425.046109,372.0881243,370.30640719999997,368.7317173,367.2761018,348.7097931,355.6748565,363.5017724,371.4958117,378.73862080000004,328.1661491000001,337.6003873,346.1849121,352.49362080000014,344.2164754,335.5807401,386.7402289,395.3304117,403.5637341,410.3949249,402.0510361,393.9194746,333.20824,342.5036728,353.0745475,359.21491000000015,366.397373,374.0188656,378.6050224,370.8544877,361.9512396,354.0027435,346.4464972,338.7470939,336.6727307,350.995563,357.6981766,364.8210373,375.17128130000003,363.5727744,356.233551,349.43205439999997,279.9454213,299.8288912,320.6957495000001,341.6402349,361.2885618,379.56794289999993,395.5605869,408.2632141,414.4624443,414.39281850000003,406.6808066,395.2350526,381.1016922,364.3952994,346.166743,327.5474339,308.9542809,277.8569897,274.055902,275.1953233,279.56156780000003,285.2043607,291.768327,290.11658189999997,289.8228664,292.30822489999997,298.60521769999997,302.545485,313.9020402,324.7136765,335.912374,344.63447210000015,348.12649510000006,351.1894934,351.7007246,351.08309269999995,294.2542666,292.8408655,294.6839561000001,301.21340699999996,301.2450306,299.3010206,308.85967039999997,305.79494260000007,307.5915416,312.432282,314.0788758,312.3628235,368.4381738,362.8426745,360.4843311,363.74794080000004,363.11510610000005,369.6951213,378.525768,385.30047149999996,388.5264044,387.891115,385.39809469999994,378.383606,368.89094639999996,369.4927619,371.7471871,372.354033,377.8329034,376.79132369999996,376.3094752,373.9361336,0.32130522300000003,0.193681228,0.461479969,0.235332202,0.050491605999999994,0.36615398,0.046501805,0.470669897,0.41325987299999994,0.079455758,0.36214177299999994,0.27025824600000004,0.237088861,0.107678614,0.421063294,0.216210139,0.8275410959999999,0.629616883,0.062095788,0.016263733,0.012389596999999999,0.06809251,0.010209654,0.12379986,0.234114081,0.185340077,0.366054237,C:\Users\sukri\Desktop\input\img\001.png
0.0,292.7024536,228.8582611,129.703125,182.5617523,0.999751985,293.8355501000001,290.2537238999999,288.7323628,289.0007863,292.780618,301.1010947,312.6557577,326.9984722,343.7048278,360.6339805,375.9565501,390.34259249999997,402.58387400000004,411.71014239999994,418.54220719999995,423.5113714,426.28236510000005,314.7073563,324.7888974,336.2648385,346.7672682,355.9286098,381.5937245,391.8244293,402.2070873,411.91627689999996,418.47126099999997,365.70683030000004,364.28539539999997,363.03554249999996,361.94142719999996,343.3901074,350.5339311,358.4214442,366.3706563,373.5632637,321.5879166,331.0431411,339.7841055,346.1863739,337.88590370000014,329.1152451000001,380.2488892,388.8543398,397.2754884,404.1461506,395.91664049999997,387.6154125,328.4917645,337.8659728,348.3670728,354.4244199,361.4239662,368.8996053,373.4969573,365.9551606,357.3516998,349.6933486,342.3322045,334.4281172,332.05983849999996,346.4481729,353.02014039999995,359.93589019999996,369.93836760000005,358.75183219999997,351.719607,345.0851687,280.8924857,300.880406,321.8707088999999,342.8420386,362.3541915,380.31159019999996,395.821084,407.8842096,413.55663389999995,413.1253777,405.2175245,393.5680535,379.2084091,362.35607910000004,343.9568427,325.18796989999987,306.5192262,276.87008860000003,272.864289,273.8367241,278.0113813,283.5701382,289.3998344,287.5245018,287.05741439999997,289.3790945,295.5616295,300.8760126,312.3375412,323.2248054,334.5219164,343.86381289999997,347.1996334,350.08532189999994,350.44267510000014,349.6803334,293.67431139999997,291.8940356,293.58501960000007,300.31103239999993,300.6631646,298.8563328,307.2659932,303.7633237,305.4339118000001,310.36994599999997,312.4480472,310.8805728000001,368.2814457,362.5867147,360.06929560000015,363.2326972,362.52792139999997,369.04877139999996,377.7831526,384.49064780000003,387.7350936,387.15759330000003,384.8337653,378.0753524,368.6688046,369.105454,371.2191119,371.7776716,377.11120919999996,375.82942579999997,375.4029675,373.17691139999994,0.34609951200000005,0.26017498,0.424223994,0.321769622,0.040614762,0.313888443,0.020678129,0.40875873,0.40991182299999995,0.048685089,0.323999696,0.260453737,0.26159421899999996,0.046983758,0.37534675799999995,0.195168177,0.8118546729999999,0.568502672,0.066626239,0.009423219,0.007783531,0.00510026,0.003461652,0.023591181,0.142814264,0.422740966,0.394508094,C:\Users\sukri\Desktop\input\img\001.png
0.0,287.2958374,227.31393430000003,129.7861328,184.2672729,0.999649525,286.9907486,283.9371915,282.9857045,283.889927,288.403751,297.33694429999997,309.258933,323.7130089,340.46845030000014,357.34952139999996,372.2728395,386.26181549999995,398.1683109,407.1722412,413.8594661,418.71236400000004,421.34898760000004,308.570664,318.2872691,329.68910719999997,340.3655922,349.7983938,376.38564660000003,386.4194129,396.60553219999997,406.09238030000006,412.451365,360.18599389999997,358.98526410000005,357.9535964,357.0835335,338.74548010000007,345.91261010000005,353.8351731,361.7477684,368.86807200000004,315.8668083,325.33808639999995,334.1112834,340.5575654999999,332.27486899999997,323.508813,374.8065958,383.3498778,391.7405465,398.6618288,390.4318538,382.14061210000006,324.5913565,333.73371569999995,344.1131564,350.3146415,357.3672161,365.02709219999997,369.8365111,362.4688907,353.8525703,346.02710030000014,338.4802732,330.5992365,328.1637914,342.3238566,349.0283903,356.0857582,366.3757212,355.0221786,347.825917,341.0525013,281.3421295,301.4833977,322.6289129,343.67458270000014,363.0878479,380.8056753,396.100071,408.0680375,413.53941349999997,412.7276883,404.4289336,392.5364881,378.0908341,361.28464249999996,342.845572,323.9833534,305.2583036000001,277.4145172,272.7543085,272.96773989999997,276.5835352,281.77529189999996,287.56228089999996,285.5951738,285.1110612,287.4655086,293.7669506000001,299.0137162,310.6644425,321.7603285,333.2302861,343.2341211000001,346.3666894,349.0599492,349.3044393,348.4392767,292.9917353,290.860127,292.37408480000005,298.9954311,299.42828199999997,297.8195091,305.3146329,301.6242813,303.1695838,308.1658014,310.17064569999997,308.6984885,368.48069019999997,362.52324439999995,359.64797000000016,362.70610519999997,361.7995744,368.14015770000003,376.67305350000004,383.4461298,386.8645937,386.472688,384.2928352,377.7983925,368.81344939999997,368.7060165,370.6853416,371.0300026,376.09540439999995,374.91701839999996,374.6719983,372.5733385,0.31667159300000003,0.242782212,0.442186376,0.340442246,0.026425034,0.30452322800000003,0.018812069,0.40972510100000004,0.41273187,0.052664622,0.310810602,0.253534214,0.246598872,0.054754404000000007,0.41525207299999994,0.252504632,0.8258124440000001,0.599628115,0.073463496,0.014051695,0.020845711,0.007819992,0.001978633,0.008394897,0.117028601,0.258987576,0.584944606,C:\Users\sukri\Desktop\input\img\001.png
0.0,282.259491,224.0457001,129.970459,187.7084503,0.9996360540000001,283.7177791000001,280.75531960000006,279.869815,280.84551830000004,285.3147285,294.2358834,306.2061347,320.8554535,337.7691479,354.8525718,370.00897339999995,384.1713571,396.03643470000003,404.774373,411.1590542,415.82169849999997,418.3555638,305.1890097,314.9019436000001,326.1346264,336.6888218,346.0588321,374.04915639999996,384.1262332,394.23148660000004,403.50953660000016,409.7006022,356.84879589999997,355.619033,354.5724328,353.6773562,335.6715962,342.6963971,350.4457638,358.21743050000015,365.1975005,312.32944889999993,321.7438439,330.5581897,337.0767922,328.8053747,319.97591580000005,371.767188,380.3367491,388.78743639999993,395.6832664,387.4818743,379.168449,321.4758562,330.61792139999994,340.9593596,347.07515939999996,354.01789130000014,361.7838122,366.77990760000006,359.49177460000016,350.8842483,343.1664927,335.6973305,327.7064216,325.0640091,339.2126085,345.83227200000016,352.7768708,363.3610631,351.95429939999997,344.8597538,338.1747814,281.7616822,301.8694718000001,322.9602979,343.90392369999995,363.313448,381.0792053,396.4091497,408.36604730000005,413.7010776,412.6000611,404.0435449,391.9394097,377.24769469999995,360.1913059,341.6716739,322.86538039999994,304.2034048999999,277.3489928,272.83541089999994,272.9868315,276.4186883,281.37548050000004,286.9846186000001,285.0969746,284.7105763,287.1464827,293.3030082,298.93643480000014,310.4101918,321.353111,332.66925239999995,343.0423204,346.0239626,348.58675310000007,348.7383235,347.8503028,293.3211813000001,291.1271399,292.55928680000005,299.0145080000001,299.59528450000005,298.067523,304.93376789999996,301.25320539999996,302.7511292,307.6432253,309.7058954,308.296638,368.51142210000006,362.435066,359.392354,362.3265234,361.3316351,367.4317604,375.6832548,382.80550930000004,386.47193660000005,386.23342169999995,384.2126985,377.86748910000006,368.8239021,368.47905299999996,370.34667110000004,370.5936175,375.1920103,374.61308210000004,374.46792189999996,372.5206584,0.350118645,0.227401346,0.41209543200000004,0.319405515,0.035317212,0.31357296100000004,0.013528924,0.394594956,0.40603152299999995,0.052139795,0.269679982,0.255491672,0.267618344,0.046400315,0.372998372,0.249387752,0.852644317,0.63735102,0.06919006400000001,0.009253151,0.012836021999999999,0.028548224,0.000475448,0.011717925,0.23476088,0.030177725,0.681483805,C:\Users\sukri\Desktop\input\img\001.png
0.0,275.91677860000004,227.2823181,131.2636414,179.90722659999997,0.999773204,277.93049080000003,275.55629039999997,275.2545338,276.77035889999996,281.7796841,291.22873839999994,303.7088543,318.6138957,335.64808139999997,352.68985299999997,367.4428153,380.962966,392.19556939999995,400.411586,406.3393492,410.57406569999995,412.64177939999996,299.29908939999996,308.8764953000001,320.06831139999997,330.6152807,340.0142196000001,367.00608660000006,376.9825982,387.1046389,396.6420392,403.28449889999996,350.86807810000005,349.95284449999997,349.2075503,348.58243319999997,330.6183791,337.8446035,345.825243,353.703481,360.7389438,306.57836749999996,315.8461155,324.71342519999996,331.3377091,323.1116393000001,314.2766787,366.0387081,374.33211800000004,382.8610417,389.9236459,381.832873,373.4672682,318.05641539999993,326.8336841,336.9165526,343.0864264,350.0033225,357.87212410000006,363.23731200000003,356.146474,347.74827519999997,340.0317928,332.5322998000001,324.4983994,321.5636933,335.3733578,342.082602,349.0433273,359.83419189999995,348.51993849999997,341.41575589999997,334.6650369,281.8946168,301.8119193,322.6703348000001,343.43417,362.501201,379.7966244,394.7174355,406.4268298,411.4915984,410.15941289999995,401.4577622,389.2336714,374.4604896,357.4546554,338.8727875,319.9718535,301.27857610000007,276.9151617,272.37060360000004,272.39764610000003,275.62178589999996,280.3373523,284.6894019,282.4105376,281.5786445,283.5951315,289.56356889999995,297.1826081000001,308.65898439999995,319.6559706000001,330.99761960000006,341.6977086,344.5355412,346.916209,346.85375189999996,345.76583839999995,292.2852409,289.8344125,291.07065689999996,297.5625962,298.20225389999996,296.84000299999997,302.7682228,298.6458245,299.8072513,304.58018930000014,306.90931960000006,305.7783021,367.51114069999994,361.2291653,357.9155024,360.7261183,359.5099474,365.4722635,373.6211613,380.1725912,383.5859387,383.4991655,381.69177129999997,375.9404457,367.6977586,367.3178835,368.9890814,369.0698273,373.1456983,371.96576610000005,371.9516963,370.21903960000003,0.31942876,0.24981585,0.444683699,0.366899432,0.039394412999999996,0.277689077,0.024019884,0.314086634,0.423559654,0.01976404,0.280118297,0.304628742,0.278022514,0.041576477,0.357645284,0.31699397,0.5872632560000001,0.452554726,0.075794649,0.010948066000000001,0.039874185,0.009658195999999999,0.001306667,0.006650035,0.08996494099999999,0.120868929,0.7316769959999999,C:\Users\sukri\Desktop\input\img\001.png
0.0,275.1259765625,200.0442657470703,131.83575439453122,189.37294006347656,0.9996192455291748,273.4786687120795,273.1773016303777,275.05656133592134,278.71970282495016,285.89057494699955,297.4156283289193,311.9209882616997,328.37683570384985,345.478142619133,361.5974000096321,375.2411435246468,387.6222952604294,397.4164345860481,404.06657111644745,408.60826230049133,411.4670506119728,412.124100625515,293.35788722336287,302.72566193342215,314.59613806009287,325.92880553007126,336.18556663393974,361.078431904316,371.1277905702591,381.9213699698448,392.6498129963875,400.25057286024094,347.61925566196436,347.72220581769943,347.94504177570343,348.3498577475548,332.4562320709228,339.83889928460115,347.7948101758957,355.39974945783615,362.1155151724816,303.7143028080464,312.33297368884087,321.0864805579185,328.29857823252684,320.4206736683845,311.6898740231992,363.55823892354965,371.1376183629036,379.5730677247048,387.2369263768196,379.5770386457443,371.28387904167175,324.1203590035438,331.7599372267723,341.0027013719082,347.3260329961777,353.9242253303528,362.04111963510513,367.9452442526817,361.8317696452141,354.2474810481072,347.0460404157638,339.78208383917814,331.4231434166432,327.8297252357006,340.59485745429987,347.2207230329513,353.8475837111473,364.5138756632805,353.74003714323044,347.0671933889389,340.50234636664385,269.4970064163208,289.7060329020024,310.47270369529724,330.80024653673166,348.8741163611412,364.5320835113525,377.25919818878174,386.5027062892914,389.40439760684967,386.61434698104864,377.48503839969635,365.06297385692596,349.83157271146774,332.48411607742315,313.68765234947205,294.35325676202774,275.2496342360973,263.59211415052414,257.75009322166443,256.8683212995529,259.60081726312643,264.25173246860504,264.3247632980347,260.02302378416056,257.42544436454773,258.30983197689056,264.0946915447712,278.48354190588,290.25953096151346,301.5491248369217,313.12824529409414,325.32889544963837,327.21946138143534,328.61029779911036,327.77217757701874,325.91284829378134,278.4267122447491,275.2908171415329,275.5245423316956,280.89310437440867,282.6411199271679,282.29360747337336,281.77960538864136,276.8852698802948,277.04795444011694,280.6961173117161,284.0996941924095,283.97658616304403,352.9689225554466,344.99550265073776,340.2178496718407,342.27314722537994,340.2297908663749,345.4050287604332,353.1784905195236,359.8357254266739,363.7783287763596,364.4490827322006,363.6855854988098,359.66407549381256,352.61185240745544,349.9175398349762,350.63820987939835,349.9855572581291,352.893683552742,352.00697404146194,352.72915095090866,351.92575496435165,0.3636719663513631,0.26545960293462306,0.5060426116094721,0.2532854577221897,0.04183547780257186,0.2892865089389349,0.055075143107476514,0.2685959409916994,0.3818787697298089,0.018824624719449963,0.18758791912871875,0.30650069035071525,0.3869246149290295,0.06634192287243365,0.33706544411418826,0.3033871782674601,0.4169362967258189,0.3819555137167131,0.09452565282403652,0.013613928186082171,0.08673888444900513,0.004198480397462846,0.000727759615983814,0.0010433576535433526,0.1970847249031067,0.021047338843345642,0.6891594529151917,C:\Users\sukri\Desktop\input\img\001.png
